COUNTRYCODE,YEAR,MILITARYSPENDINGGDP
LTU,1996,0.5012839
LTU,1997,0.7435846
LTU,1998,1.2239405
LTU,1999,0.9657707
LTU,2000,1.2154903
LTU,2001,1.3610258
LTU,2002,1.2709385
LTU,2003,1.1208338
LTU,2004,1.1910406
LTU,2005,1.1631185
LTU,2006,1.1677918
LTU,2007,1.1127313
LTU,2008,1.1308112
LTU,2009,1.0797352
LTU,2010,0.8904239
LTU,2011,0.7970825
LTU,2012,0.7691734
LTU,2013,0.76652825
LTU,2014,0.8837317
LTU,2015,1.1348609
LTU,2016,1.4801383
LTU,2017,1.7121412
LTU,2018,1.9478794
LTU,2019,1.9841902
LTU,2020,2.0491555
LTU,2021,1.949553
LTU,2022,2.444576
LTU,2023,2.7130005
LTU,2024,3.1181748
LUX,1950,1.2083338
LUX,1951,1.4078875
LUX,1952,2.1430807
LUX,1953,2.6071885
LUX,1954,2.9437697
LUX,1955,2.9163725
LUX,1956,1.7124275
LUX,1957,1.7591927
LUX,1958,1.7396079
LUX,1959,1.587406
LUX,1960,0.9069529
LUX,1961,1.0001521
LUX,1962,1.1624637
LUX,1963,1.0672209
LUX,1964,1.245854
LUX,1965,1.2203151
LUX,1966,1.211879
LUX,1967,0.9960859
LUX,1968,0.8250228
LUX,1969,0.7375808
LUX,1970,0.6819931
LUX,1971,0.71264684
LUX,1972,0.7380459
LUX,1973,0.70693517
LUX,1974,0.68500006
LUX,1975,0.8697189
LUX,1976,0.8909969
LUX,1977,0.906505
LUX,1978,0.9291909
LUX,1979,0.91869587
LUX,1980,1.0418442
LUX,1981,1.09342
LUX,1982,1.077152
LUX,1983,1.0882413
LUX,1984,1.0421696
LUX,1985,0.8675544
LUX,1986,0.83308685
LUX,1987,0.9159159
LUX,1988,0.9514946
LUX,1989,0.78845835
LUX,1990,0.78834474
LUX,1991,0.81138515
LUX,1992,0.8271984
LUX,1993,0.70715445
LUX,1994,0.7415615
LUX,1995,0.6163123
LUX,1996,0.6117953
LUX,1997,0.61916405
LUX,1998,0.6417964
LUX,1999,0.58038086
LUX,2000,0.54632926
LUX,2001,0.67721146
LUX,2002,0.5887874
LUX,2003,0.60626554
LUX,2004,0.60573095
LUX,2005,0.58477616
LUX,2006,0.5207877
LUX,2007,0.50162405
LUX,2008,0.36491278
LUX,2009,0.37131175
LUX,2010,0.4410095
LUX,2011,0.3767756
LUX,2012,0.35893726
LUX,2013,0.35849237
LUX,2014,0.36685684
LUX,2015,0.41557154
LUX,2016,0.37894914
LUX,2017,0.49511093
LUX,2018,0.50065565
LUX,2019,0.54619837
LUX,2020,0.5780771
LUX,2021,0.47124922
LUX,2022,0.6253258
LUX,2023,0.7731794
LUX,2024,0.9626792
MAC,2023,
MDG,1961,1.5021521
MDG,1962,1.5373135
MDG,1963,1.4603698
MDG,1964,1.45875
MDG,1965,1.5908543
MDG,1966,1.5422748
MDG,1967,1.5500259
MDG,1968,1.5462185
MDG,1969,1.5072464
MDG,1970,1.351243
MDG,1971,1.3165736
MDG,1972,1.4881933
MDG,1973,1.5238576
MDG,1974,1.6706891
MDG,1975,1.6371456
MDG,1976,1.8802096
MDG,1977,2.3071992
MDG,1978,2.419852
MDG,1979,2.927239
MDG,1980,2.7689185
MDG,1981,2.9784539
MDG,1984,1.8731564
MDG,1985,1.7800549
MDG,1986,1.5519353
MDG,1987,1.4290402
MDG,1988,1.3471835
MDG,1989,1.2108653
MDG,1990,1.231511
MDG,1991,1.296349
MDG,1992,0.76992184
MDG,1993,1.122324
MDG,1994,0.92647344
MDG,1995,0.859888
MDG,1996,1.2376344
MDG,1997,1.4819124
MDG,1998,1.3489275
MDG,1999,1.2102292
MDG,2000,1.2175139
MDG,2001,1.4358475
MDG,2002,1.3131616
MDG,2003,1.3247573
MDG,2004,1.2482266
MDG,2005,1.0719416
MDG,2006,0.97743124
MDG,2007,0.9611815
MDG,2008,0.96289206
MDG,2009,0.73813295
MDG,2010,0.5702147
MDG,2011,0.623191
MDG,2012,0.592765
MDG,2013,0.57855994
MDG,2014,0.55639124
MDG,2015,0.52046925
MDG,2016,0.50138706
MDG,2017,0.5062223
MDG,2018,0.53210217
MDG,2019,0.54534304
MDG,2020,0.6731539
MDG,2021,0.6788648
MDG,2022,0.6531512
MDG,2023,0.647758
MDG,2024,0.70864815
MWI,1965,0.7019978
MWI,1966,0.6457926
MWI,1967,0.7169373
MWI,1968,0.69543034
MWI,1969,0.6679623
MWI,1970,0.64114565
MWI,1971,0.58151686
MWI,1972,0.6021999
MWI,1973,1.0604396
MWI,1974,0.96695554
MWI,1975,1.5268077
MWI,1976,1.373366
MWI,1977,1.6899039
MWI,1978,2.6945174
MWI,1979,4.065934
MWI,1980,1.7583538
MWI,1981,1.2744917
MWI,1982,0.9363696
MWI,1983,0.74380165
MWI,1984,0.63870233
MWI,1985,0.717151
MWI,1986,0.8581812
MWI,1987,0.76365817
MWI,1988,0.6189934
MWI,1989,0.6131376
MWI,1990,0.5758115
MWI,1991,0.44059142
MWI,1992,0.57440627
MWI,1993,0.5088953
MWI,1994,0.582363
MWI,1995,0.32378998
MWI,1996,0.36184713
MWI,1997,0.4061144
MWI,1998,0.33864167
MWI,1999,0.3321703
MWI,2000,0.27549502
MWI,2001,0.30354065
MWI,2002,0.3010113
MWI,2003,0.29033569
MWI,2004,0.44877002
MWI,2005,0.74237365
MWI,2006,0.5523092
MWI,2007,0.53831816
MWI,2008,0.5934944
MWI,2009,0.6745045
MWI,2010,0.51008546
MWI,2011,0.4685578
MWI,2012,0.5437716
MWI,2013,0.80979055
MWI,2014,0.58077127
MWI,2015,0.45082527
MWI,2016,0.45204765
MWI,2017,0.53010017
MWI,2018,0.5895015
MWI,2019,0.7607815
MWI,2020,0.8342812
MWI,2021,0.73031515
MWI,2022,0.93323493
MWI,2023,1.1653578
MWI,2024,1.0249604
MYS,1955,3.846154
MYS,1956,3.4980237
MYS,1957,3.7456107
MYS,1958,4.0645423
MYS,1959,3.0758095
MYS,1960,2.6764405
MYS,1961,2.2329097
MYS,1962,2.187041
MYS,1963,2.4206142
MYS,1964,3.1635518
MYS,1965,4.0110497
MYS,1966,4.7282553
MYS,1967,4.4970293
MYS,1968,4.453163
MYS,1969,3.9222677
MYS,1970,5.1652718
MYS,1971,5.372443
MYS,1972,4.978903
MYS,1973,3.8722425
MYS,1974,4.182343
MYS,1975,4.724163
MYS,1976,3.9807725
MYS,1977,4.854669
MYS,1978,3.7111335
MYS,1979,3.670515
MYS,1980,4.230134
MYS,1981,5.785153
MYS,1982,5.367615
MYS,1983,4.423372
MYS,1984,3.7523572
MYS,1985,3.4516587
MYS,1986,3.223734
MYS,1987,4.1474996
MYS,1988,2.4261124
MYS,1989,2.6237016
MYS,1990,2.5554035
MYS,1991,3.1992838
MYS,1992,2.9864218
MYS,1993,2.8752453
MYS,1994,2.8471153
MYS,1995,2.7513452
MYS,1996,2.4005644
MYS,1997,2.0855587
MYS,1998,1.6053355
MYS,1999,2.1014814
MYS,2000,1.6346756
MYS,2001,2.0849228
MYS,2002,2.2191315
MYS,2003,2.614807
MYS,2004,2.263062
MYS,2005,2.1739292
MYS,2006,2.0075972
MYS,2007,1.9585024
MYS,2008,1.8248436
MYS,2009,1.8714869
MYS,2010,1.49021
MYS,2011,1.5528532
MYS,2012,1.4133307
MYS,2013,1.4992958
MYS,2014,1.455113
MYS,2015,1.5038984
MYS,2016,1.3843348
MYS,2017,1.1003346
MYS,2018,0.96010417
MYS,2019,0.8934133
MYS,2020,0.9996539
MYS,2021,0.982647
MYS,2022,0.9020254
MYS,2023,0.98146677
MYS,2024,0.98755676
MDV,2023,
MLI,1961,2.7022471
MLI,1962,2.8913043
MLI,1963,2.6469135
MLI,1964,2.8687782
MLI,1965,2.5199115
MLI,1966,2.4080338
MLI,1967,2.4038463
MLI,1968,1.9908117
MLI,1969,2.1755164
MLI,1970,2.2280471
MLI,1971,1.9161677
MLI,1972,2.3755658
MLI,1973,2.655809
MLI,1974,2.865916
MLI,1975,3.1660233
MLI,1976,2.911534
MLI,1977,3.1295843
MLI,1978,3.2139578
MLI,1979,2.9661016
MLI,1980,2.0792956
MLI,1981,1.960762
MLI,1982,2.1067948
MLI,1983,1.9836601
MLI,1984,1.9726074
MLI,1985,2.1424162
MLI,1986,2.026769
MLI,1987,2.1167862
MLI,1988,2.213468
MLI,1989,2.1120112
MLI,1990,1.9564941
MLI,1993,1.5637934
MLI,1994,1.4380262
MLI,1995,1.4970171
MLI,1996,1.4284106
MLI,1997,1.4968523
MLI,1998,1.4046323
MLI,1999,1.4922899
MLI,2000,1.4786497
MLI,2001,1.2951722
MLI,2002,1.2688504
MLI,2003,1.4193331
MLI,2004,1.4219989
MLI,2005,1.384312
MLI,2006,1.3914154
MLI,2007,1.355034
MLI,2008,1.4657149
MLI,2009,1.4186642
MLI,2010,1.3745668
MLI,2011,1.2410333
MLI,2012,1.1964058
MLI,2013,1.1613791
MLI,2014,1.5159339
MLI,2015,2.3601744
MLI,2016,2.5861309
MLI,2017,3.028601
MLI,2018,2.8235955
MLI,2019,2.7527165
MLI,2020,3.3995583
MLI,2021,3.3817754
MLI,2022,3.090917
MLI,2023,3.7736416
MLI,2024,4.198147
MLT,1985,1.2762511
MLT,1986,1.2691839
MLT,1987,1.4562578
MLT,1988,1.2210667
MLT,1989,1.1081848
MLT,1990,0.914918
MLT,1991,0.8711199
MLT,1992,0.9731834
MLT,1993,1.0019611
MLT,1994,1.024059
MLT,1995,0.83962995
MLT,1996,0.87105715
MLT,1997,0.82234925
MLT,1998,0.72520727
MLT,1999,0.68064004
MLT,2000,0.62807816
MLT,2001,0.66619
MLT,2002,0.63756067
MLT,2003,0.62982476
MLT,2004,0.663925
MLT,2005,0.8225266
MLT,2006,0.655774
MLT,2007,0.61898315
MLT,2008,0.6133547
MLT,2009,0.6767239
MLT,2010,0.6462127
MLT,2011,0.5717057
MLT,2012,0.5194757
MLT,2013,0.49834037
MLT,2014,0.4760263
MLT,2015,0.45693287
MLT,2016,0.4966601
MLT,2017,0.45670265
MLT,2018,0.4141766
MLT,2019,0.49125817
MLT,2020,0.52767426
MLT,2021,0.44608516
MLT,2022,0.41183499
MLT,2023,0.50486624
MLT,2024,0.45112336
MHL,2023,
MTQ,2023,
MRT,1985,5.945895
MRT,1986,5.036763
MRT,1987,4.669587
MRT,1988,4.4897504
MRT,1989,3.9611368
MRT,1990,3.8279266
MRT,1991,3.6005125
MRT,1992,2.6890664
MRT,1993,2.412423
MRT,1994,2.240862
MRT,1995,2.2601547
MRT,1996,2.626341
MRT,1997,2.9672601
MRT,1998,1.8624411
MRT,1999,2.2736378
MRT,2000,2.9280055
MRT,2001,4.0023847
MRT,2002,2.7393835
MRT,2003,3.995276
MRT,2004,3.83812
MRT,2005,3.0515556
MRT,2006,2.6936471
MRT,2008,3.059334
MRT,2009,3.1353242
MRT,2012,2.1149747
MRT,2013,1.9965973
MRT,2014,2.1970952
MRT,2015,2.1555724
MRT,2016,2.1454878
MRT,2017,2.1210985
MRT,2018,2.1312823
MRT,2019,1.996333
MRT,2020,2.389269
MRT,2021,2.293995
MRT,2022,2.0590386
MRT,2023,2.2604804
MRT,2024,2.155047
MUS,1963,0.14145383
MUS,1964,0.17084283
MUS,1965,0.1632321
MUS,1966,0.16557018
MUS,1967,0.15583076
MUS,1968,0.1557971
MUS,1969,0.18050194
MUS,1970,0.21946566
MUS,1971,0.22394487
MUS,1972,0.20251398
MUS,1973,0.18898489
MUS,1974,0.13992538
MUS,1975,0.19174473
MUS,1976,0.18707484
MUS,1977,0.17273061
MUS,1978,0.17257911
MUS,1979,0.20484294
MUS,1980,0.48924917
MUS,1981,0.46674502
MUS,1982,0.26226014
MUS,1983,0.26913735
MUS,1984,0.25208914
MUS,1985,0.21964134
MUS,1986,0.19796954
MUS,1987,0.19403848
MUS,1988,0.2196423
MUS,1989,0.29001623
MUS,1990,0.34609532
MUS,1991,0.3674218
MUS,1992,0.35442406
MUS,1993,0.3302542
MUS,1994,0.33314556
MUS,1995,0.3328256
MUS,1996,0.29339018
MUS,1997,0.2340789
MUS,1998,0.20281482
MUS,1999,0.20813528
MUS,2000,0.20071882
MUS,2001,0.19458039
MUS,2002,0.19627003
MUS,2003,0.18710278
MUS,2004,0.16621685
MUS,2005,0.16067405
MUS,2006,0.1538565
MUS,2007,0.14272505
MUS,2008,0.15595207
MUS,2009,0.16777718
MUS,2010,0.1486896
MUS,2011,0.15203525
MUS,2012,0.1427944
MUS,2013,0.18873324
MUS,2014,0.15101749
MUS,2015,0.14230192
MUS,2016,0.17470177
MUS,2017,0.1653763
MUS,2018,0.1563853
MUS,2019,0.14879674
MUS,2020,0.16161536
MUS,2021,0.17137711
MUS,2022,0.1386987
MUS,2023,0.14048907
MUS,2024,0.14959086
MYT,2023,
MEX,1949,0.87755096
MEX,1950,0.86374694
MEX,1951,0.764151
MEX,1952,0.72175384
MEX,1953,0.811545
MEX,1954,0.87534624
MEX,1955,0.78684807
MEX,1956,0.7385686
MEX,1957,0.7341991
MEX,1958,0.6874028
MEX,1959,0.6448802
MEX,1960,0.67350864
MEX,1961,0.6517803
MEX,1962,0.6896552
MEX,1963,0.71868587
MEX,1964,0.67750674
MEX,1965,0.59126985
MEX,1966,0.57637906
MEX,1967,0.5452171
MEX,1968,0.5485108
MEX,1969,0.60016006
MEX,1970,0.49741167
MEX,1971,0.48765558
MEX,1972,0.5365681
MEX,1973,0.5442177
MEX,1974,0.56574416
MEX,1975,0.5735842
MEX,1976,0.5981035
MEX,1977,0.5342562
MEX,1978,0.5048344
MEX,1979,0.5052975
MEX,1980,0.4161074
MEX,1981,0.513301
MEX,1982,0.4954194
MEX,1983,0.5228663
MEX,1984,0.65981907
MEX,1985,0.67631316
MEX,1986,0.63462245
MEX,1987,0.5803419
MEX,1988,0.5361454
MEX,1989,0.5172558
MEX,1990,0.43308103
MEX,1991,0.4354023
MEX,1992,0.46945465
MEX,1993,0.4004413
MEX,1994,0.47601148
MEX,1995,0.41104454
MEX,1996,0.4356911
MEX,1997,0.41724387
MEX,1998,0.4059876
MEX,1999,0.42026377
MEX,2000,0.40851814
MEX,2001,0.40567923
MEX,2002,0.39131635
MEX,2003,0.38671434
MEX,2004,0.3483266
MEX,2005,0.34040463
MEX,2006,0.2974834
MEX,2007,0.38309243
MEX,2008,0.37317675
MEX,2009,0.4784888
MEX,2010,0.4332299
MEX,2011,0.447387
MEX,2012,0.45550203
MEX,2013,0.48764288
MEX,2014,0.49532104
MEX,2015,0.4507428
MEX,2016,0.48004627
MEX,2017,0.42484915
MEX,2018,0.46461156
MEX,2019,0.5093376
MEX,2020,0.7176906
MEX,2021,0.65940416
MEX,2022,0.6858193
MEX,2023,0.6603719
MEX,2024,0.89325756
FSM,2023,
MDA,1993,0.5300672
MDA,1994,0.77379405
MDA,1995,0.9259666
MDA,1996,0.90669364
MDA,1997,0.9027725
MDA,1998,0.6248552
MDA,1999,0.51129913
MDA,2000,0.39514196
MDA,2001,0.4025923
MDA,2002,0.4198466
MDA,2003,0.4163813
MDA,2004,0.36097905
MDA,2005,0.4002351
MDA,2006,0.48263445
MDA,2007,0.51619357
MDA,2008,0.60853565
MDA,2009,0.45788667
MDA,2010,0.2628792
MDA,2011,0.2729496
MDA,2012,0.27407992
MDA,2013,0.28126153
MDA,2014,0.29318544
MDA,2015,0.2956245
MDA,2016,0.34419128
MDA,2017,0.32453203
MDA,2018,0.33232373
MDA,2019,0.3621224
MDA,2020,0.3854633
MDA,2021,0.37057993
MDA,2022,0.36005902
MDA,2023,0.57061267
MDA,2024,0.5977808
MCO,2023,
MNG,1987,5.833885
MNG,1988,6.3412437
MNG,1989,6.251195
MNG,1990,4.2813854
MNG,1991,3.2315352
MNG,1992,1.9094372
MNG,1993,1.7123626
MNG,1994,1.6543556
MNG,1995,1.6205059
MNG,1996,1.7769475
MNG,1997,1.6387349
MNG,1998,1.9065377
MNG,1999,1.8350122
MNG,2000,2.0224805
MNG,2001,1.7816584
MNG,2002,1.7955672
MNG,2003,1.5096943
MNG,2004,1.38273
MNG,2005,1.0172858
MNG,2006,0.9616567
MNG,2007,1.0532722
MNG,2008,0.82330674
MNG,2009,0.6296982
MNG,2010,0.76299727
MNG,2011,0.83727026
MNG,2012,0.9243056
MNG,2013,0.82231146
MNG,2014,0.8597253
MNG,2015,0.87550783
MNG,2016,0.86391103
MNG,2017,0.76215386
MNG,2018,0.66895247
MNG,2019,0.6615381
MNG,2020,0.7099095
MNG,2021,0.61950505
MNG,2022,0.5139363
MNG,2023,0.54256576
MNG,2024,0.7423073
MNE,2005,2.6943634
MNE,2006,2.2907133
MNE,2007,1.7440585
MNE,2008,1.8721825
MNE,2009,1.8437613
MNE,2010,1.8143477
MNE,2011,1.7489692
MNE,2012,1.6564617
MNE,2013,1.4522614
MNE,2014,1.4722724
MNE,2015,1.4037176
MNE,2016,1.4112806
MNE,2017,1.3627768
MNE,2018,1.3692949
MNE,2019,1.334412
MNE,2020,1.7380273
MNE,2021,1.5552802
MNE,2022,1.5730371
MNE,2023,1.5187514
MNE,2024,1.8325353
MSR,2023,
MAR,1956,1.1806543
MAR,1957,1.7590027
MAR,1958,2.1419828
MAR,1959,2.4697337
MAR,1960,2.3157315
MAR,1961,2.7024336
MAR,1962,2.5659134
MAR,1963,3.1956155
MAR,1964,2.8358686
MAR,1965,2.4293313
MAR,1966,2.67757
MAR,1967,2.6176472
MAR,1968,3.0045722
MAR,1969,2.3902168
MAR,1970,2.3160062
MAR,1971,2.628625
MAR,1972,2.8439152
MAR,1973,3.0617979
MAR,1974,3.1458333
MAR,1975,4.602913
MAR,1976,6.2204337
MAR,1977,6.6197743
MAR,1978,5.8368087
MAR,1979,5.6334624
MAR,1980,5.940073
MAR,1981,6.384594
MAR,1982,6.220868
MAR,1983,4.5056586
MAR,1984,4.018191
MAR,1985,5.390435
MAR,1986,4.3044596
MAR,1987,4.3693147
MAR,1988,4.1285157
MAR,1989,4.3929176
MAR,1990,4.1488247
MAR,1991,4.142843
MAR,1992,4.298048
MAR,1993,4.6555715
MAR,1994,4.4938197
MAR,1995,4.34741
MAR,1996,3.949093
MAR,1997,4.1926594
MAR,1998,3.4563344
MAR,1999,2.4207633
MAR,2000,2.6851723
MAR,2001,3.726136
MAR,2002,3.491788
MAR,2003,3.4942076
MAR,2004,3.2494676
MAR,2005,3.257997
MAR,2006,3.1097965
MAR,2007,3.0469537
MAR,2008,3.1835015
MAR,2009,3.288652
MAR,2010,3.3907962
MAR,2011,3.2974951
MAR,2012,3.4627502
MAR,2013,3.805783
MAR,2014,3.3984587
MAR,2015,2.959998
MAR,2016,2.9821184
MAR,2017,2.94589
MAR,2018,2.9028888
MAR,2019,2.8657985
MAR,2020,3.9796977
MAR,2021,3.749756
MAR,2022,3.8134127
MAR,2023,3.5926342
MAR,2024,3.515754
MOZ,1980,1.8571429
MOZ,1981,2.7857144
MOZ,1982,2.8188405
MOZ,1983,3.5409088
MOZ,1984,4.0
MOZ,1985,3.282051
MOZ,1986,3.2093022
MOZ,1987,3.5064936
MOZ,1988,3.01259
MOZ,1989,3.373425
MOZ,1990,2.3890576
MOZ,1991,1.8626796
MOZ,1992,2.1297526
MOZ,1993,2.059077
MOZ,1994,2.4632201
MOZ,1995,1.093042
MOZ,1996,0.8942056
MOZ,1997,0.8620759
MOZ,1998,0.88747686
MOZ,1999,0.8991911
MOZ,2000,0.93347496
MOZ,2001,0.8958891
MOZ,2002,0.8992061
MOZ,2003,0.90789366
MOZ,2004,0.9780516
MOZ,2005,0.7019001
MOZ,2006,0.60399765
MOZ,2007,0.6347457
MOZ,2008,0.64788777
MOZ,2009,0.6874065
MOZ,2010,0.86918026
MOZ,2011,0.8131124
MOZ,2012,0.8335312
MOZ,2013,0.9180799
MOZ,2014,0.9664582
MOZ,2015,0.82691
MOZ,2016,0.9194132
MOZ,2017,0.9845709
MOZ,2018,1.3086072
MOZ,2019,1.3880799
MOZ,2020,2.022726
MOZ,2021,1.9114134
MOZ,2022,2.208481
MOZ,2023,1.9282309
MOZ,2024,1.9933012
MMR,1961,6.1234603
MMR,1962,5.6907115
MMR,1963,6.847141
MMR,1964,6.0223455
MMR,1965,6.6956205
MMR,1966,6.1255794
MMR,1967,5.2017984
MMR,1968,5.023197
MMR,1969,5.310429
MMR,1970,5.601945
MMR,1971,5.6512256
MMR,1972,5.4516406
MMR,1973,5.1139455
MMR,1974,4.021087
MMR,1975,3.7749712
MMR,1976,3.7937067
MMR,1977,4.039773
MMR,1978,3.9213836
MMR,1979,3.5575807
MMR,1980,3.4221296
MMR,1981,3.4568202
MMR,1982,3.2182608
MMR,1983,3.0703692
MMR,1984,2.9236712
MMR,1985,2.9782636
MMR,1986,2.879142
MMR,1987,1.9724009
MMR,1988,2.1408522
MMR,1989,2.9591067
MMR,1990,3.3958905
MMR,1991,3.1710048
MMR,1992,3.3545182
MMR,1993,3.5231087
MMR,1994,3.5411212
MMR,1995,3.6848326
MMR,1996,3.4934278
MMR,1997,2.3137224
MMR,1998,2.539624
MMR,1999,2.13895
MMR,2000,2.3085122
MMR,2001,1.9478583
MMR,2002,1.4818714
MMR,2003,2.0708148
MMR,2004,1.9200696
MMR,2005,1.6696539
MMR,2012,4.124804
MMR,2013,4.116335
MMR,2014,3.7895343
MMR,2015,4.3013606
MMR,2016,4.0892973
MMR,2017,3.641949
MMR,2018,2.3597906
MMR,2019,2.18974
MMR,2020,3.123329
MMR,2021,4.0709233
MMR,2022,4.1705894
MMR,2023,3.7537162
MMR,2024,6.794525
NAM,1990,6.421003
NAM,1991,5.615255
NAM,1992,4.2504187
NAM,1993,2.4645238
NAM,1994,1.7512338
NAM,1995,1.9478986
NAM,1996,1.903604
NAM,1997,2.3013551
NAM,1998,2.3218372
NAM,1999,3.1240332
NAM,2000,2.7067327
NAM,2001,3.008741
NAM,2002,2.6178453
NAM,2003,2.624913
NAM,2004,2.5275898
NAM,2005,2.6452053
NAM,2006,2.5012493
NAM,2007,2.6104245
NAM,2008,3.1372614
NAM,2009,3.374364
NAM,2010,3.514744
NAM,2011,3.5745888
NAM,2012,3.1665425
NAM,2013,3.2064161
NAM,2014,4.325867
NAM,2015,4.5280004
NAM,2016,3.971045
NAM,2017,3.5223887
NAM,2018,3.3326924
NAM,2019,3.2974262
NAM,2020,3.4801524
NAM,2021,3.2264092
NAM,2022,2.9108996
NAM,2023,2.746707
NAM,2024,2.734902
NRU,2023,
NPL,1970,0.5930193
NPL,1971,0.6179106
NPL,1972,0.6475563
NPL,1973,0.657681
NPL,1974,0.6072365
NPL,1975,0.68217283
NPL,1976,0.85626113
NPL,1977,0.8921431
NPL,1978,0.8584643
NPL,1979,0.9112057
NPL,1980,1.0320758
NPL,1981,0.9920533
NPL,1982,1.0894539
NPL,1983,1.2529249
NPL,1984,1.2206143
NPL,1985,1.1958271
NPL,1986,1.1828507
NPL,1987,1.159182
NPL,1988,0.88310605
NPL,1989,0.90164554
NPL,1990,0.8776987
NPL,1991,0.86879486
NPL,1992,0.85717255
NPL,1993,0.83509016
NPL,1994,0.7928646
NPL,1995,0.7671512
NPL,1996,0.7339315
NPL,1997,0.71762794
NPL,1998,0.75539345
NPL,1999,0.771946
NPL,2000,0.78398985
NPL,2001,0.96076715
NPL,2002,1.2663307
NPL,2003,1.3928205
NPL,2004,1.5686812
NPL,2005,1.6875321
NPL,2006,1.5300326
NPL,2007,1.3535817
NPL,2008,1.399574
NPL,2009,1.4393549
NPL,2010,1.3678161
NPL,2011,1.3506728
NPL,2012,1.2437022
NPL,2013,1.3407258
NPL,2014,1.4337598
NPL,2015,1.368131
NPL,2016,1.4693747
NPL,2017,1.4849771
NPL,2018,1.3499821
NPL,2019,1.2358114
NPL,2020,1.3233844
NPL,2021,1.2158159
NPL,2022,1.1574384
NPL,2023,1.0715463
NPL,2024,0.9794525
NLD,1956,5.793747
NLD,1957,5.3168383
NLD,1958,4.7181954
NLD,1959,4.0238285
NLD,1960,3.703902
NLD,1961,4.0872836
NLD,1962,4.1227756
NLD,1963,4.0108347
NLD,1964,3.9326527
NLD,1965,3.5712903
NLD,1966,3.3702843
NLD,1967,3.523336
NLD,1968,3.2563348
NLD,1969,3.2289286
NLD,1970,2.8662355
NLD,1971,2.8388295
NLD,1972,2.8185399
NLD,1973,2.7029972
NLD,1974,2.6534717
NLD,1975,2.8438601
NLD,1976,2.6889095
NLD,1977,2.9544575
NLD,1978,2.7470706
NLD,1979,2.8402328
NLD,1980,2.7842987
NLD,1981,2.8631194
NLD,1982,3.1414707
NLD,1983,2.8485847
NLD,1984,2.8617244
NLD,1985,2.768218
NLD,1986,2.7251196
NLD,1987,2.7134671
NLD,1988,2.6109095
NLD,1989,2.5174038
NLD,1990,2.36902
NLD,1991,2.2485316
NLD,1992,2.2130024
NLD,1993,2.0278294
NLD,1994,1.913061
NLD,1995,1.7687377
NLD,1996,1.7345498
NLD,1997,1.638181
NLD,1998,1.5585339
NLD,1999,1.5697513
NLD,2000,1.4334208
NLD,2001,1.4347508
NLD,2002,1.4215522
NLD,2003,1.4379463
NLD,2004,1.4206892
NLD,2005,1.3908324
NLD,2006,1.3865151
NLD,2007,1.3468748
NLD,2008,1.2971001
NLD,2009,1.3858099
NLD,2010,1.3175288
NLD,2011,1.2772613
NLD,2012,1.2255254
NLD,2013,1.1572088
NLD,2014,1.1476113
NLD,2015,1.1178603
NLD,2016,1.1444997
NLD,2017,1.1372144
NLD,2018,1.1961416
NLD,2019,1.2918084
NLD,2020,1.4060771
NLD,2021,1.3653749
NLD,2022,1.3041999
NLD,2023,1.4413652
NLD,2024,1.9164255
ANT,2023,
NCL,2023,
NZL,1956,3.1087584
NZL,1957,2.858427
NZL,1958,2.825291
NZL,1959,2.8172846
NZL,1960,2.6907332
NZL,1961,2.485627
NZL,1962,2.3099368
NZL,1963,2.198289
NZL,1964,2.4728336
NZL,1965,2.3555584
NZL,1966,2.6392672
NZL,1967,2.6237152
NZL,1968,2.7276826
NZL,1969,2.566225
NZL,1970,2.63203
NZL,1971,2.3167007
NZL,1972,2.183268
NZL,1973,1.9730406
NZL,1974,2.065379
NZL,1975,2.0847616
NZL,1976,1.936033
NZL,1977,2.1158984
NZL,1978,2.2098715
NZL,1979,2.1596363
NZL,1980,3.0227904
NZL,1981,2.7293751
NZL,1982,2.5828586
NZL,1983,2.4383593
NZL,1984,2.377624
NZL,1985,2.3646262
NZL,1986,2.367587
NZL,1987,2.4072766
NZL,1988,2.1156728
NZL,1989,2.1812894
NZL,1990,2.3111818
NZL,1991,2.278799
NZL,1992,2.0969203
NZL,1993,1.9357018
NZL,1994,1.8533684
NZL,1995,1.8424965
NZL,1996,1.7926623
NZL,1997,1.7194735
NZL,1998,1.7105722
NZL,1999,1.6484752
NZL,2000,1.5966166
NZL,2001,1.5003722
NZL,2002,1.4002752
NZL,2003,1.327582
NZL,2004,1.1767955
NZL,2005,1.139906
NZL,2006,1.2408279
NZL,2007,1.1820711
NZL,2008,1.1527644
NZL,2009,1.2198117
NZL,2010,1.2099191
NZL,2011,1.1623493
NZL,2012,1.1163722
NZL,2013,1.0439234
NZL,2014,0.9981467
NZL,2015,0.98795044
NZL,2016,1.0355284
NZL,2017,1.051953
NZL,2018,1.105434
NZL,2019,1.2932633
NZL,2020,1.3399501
NZL,2021,1.1647755
NZL,2022,1.1708986
NZL,2023,1.2206483
NZL,2024,1.194047
NIC,1968,1.4596454
NIC,1969,1.3770152
NIC,1970,1.5842606
NIC,1971,1.5057374
NIC,1972,1.8672903
NIC,1973,1.4205672
NIC,1974,1.4534131
NIC,1975,1.7460942
NIC,1976,2.0673642
NIC,1977,2.4654632
NIC,1978,3.2219458
NIC,1979,3.1047866
NIC,1980,3.3461804
NIC,1981,4.3355913
