COUNTRYCODE,YEAR,MILITARYSPENDINGSHAREGDP
SLV,1952,52156984.0
SLV,1953,55463936.0
SLV,1954,56521852.0
SLV,1955,56248348.0
SLV,1956,61028664.0
SLV,1957,66354964.0
SLV,1958,59645150.0
SLV,1959,49442704.0
SLV,1960,45621176.0
SLV,1961,50325224.0
SLV,1962,59279284.0
SLV,1963,62795184.0
SLV,1964,61705308.0
SLV,1965,66048812.0
SLV,1966,60012228.0
SLV,1967,65576300.0
SLV,1968,62741492.0
SLV,1969,102428850.0
SLV,1970,65615996.0
SLV,1971,71372450.0
SLV,1972,80342140.0
SLV,1973,86646990.0
SLV,1974,94476600.0
SLV,1975,99076010.0
SLV,1976,111807460.0
SLV,1977,129866670.0
SLV,1978,155438320.0
SLV,1979,206452270.0
SLV,1980,200748590.0
SLV,1981,281908960.0
SLV,1982,316953950.0
SLV,1983,345289760.0
SLV,1984,453653100.0
SLV,1985,509682600.0
SLV,1986,396408100.0
SLV,1987,417465600.0
SLV,1988,399093100.0
SLV,1989,350730800.0
SLV,1990,313667000.0
SLV,1991,290527870.0
SLV,1992,235647200.0
SLV,1993,202372350.0
SLV,1994,214884140.0
SLV,1995,224597300.0
SLV,1996,215405340.0
SLV,1997,234530320.0
SLV,1998,230109520.0
SLV,1999,230429400.0
SLV,2000,230787540.0
SLV,2001,230698510.0
SLV,2002,191740260.0
SLV,2003,171391840.0
SLV,2004,162728290.0
SLV,2005,152366110.0
SLV,2006,154028160.0
SLV,2007,154306140.0
SLV,2008,161735970.0
SLV,2009,179882530.0
SLV,2010,187888100.0
SLV,2011,190405360.0
SLV,2012,189213940.0
SLV,2013,191523890.0
SLV,2014,195383660.0
SLV,2015,197118160.0
SLV,2016,204952670.0
SLV,2017,213683000.0
SLV,2018,229762290.0
SLV,2019,274500930.0
SLV,2020,318849120.0
SLV,2021,412544640.0
SLV,2022,465983580.0
SLV,2023,499189950.0
GNQ,1968,24343318.0
GNQ,1969,25017346.0
GNQ,1970,22691700.0
GNQ,1971,19524848.0
GNQ,1972,17661632.0
GNQ,1973,14190571.0
GNQ,1974,12895420.0
GNQ,1975,11509722.0
GNQ,1976,11148603.0
GNQ,1977,9779613.0
GNQ,1978,8449105.0
GNQ,1979,7643241.0
GNQ,1980,6376032.0
GNQ,1981,5890293.5
GNQ,1982,7970896.0
GNQ,1983,7414590.5
GNQ,1984,7118561.5
GNQ,1985,6599396.0
GNQ,1986,6390263.5
GNQ,1987,6016855.5
GNQ,1988,5936712.0
GNQ,1989,5536795.5
GNQ,1990,5120662.0
GNQ,1991,5000134.5
GNQ,1992,5156377.5
GNQ,1993,4732873.0
GNQ,1994,4427979.0
GNQ,1995,4599693.5
GNQ,1996,4620443.0
GNQ,1997,7051497.5
GNQ,1998,9104639.0
GNQ,1999,9839108.0
GNQ,2000,7891523.0
GNQ,2001,7259796.0
GNQ,2002,7401994.0
GNQ,2003,8373857.5
GNQ,2004,9641541.0
GNQ,2005,9923816.0
GNQ,2006,11959889.0
GNQ,2007,20054820.0
GNQ,2008,26571792.0
GNQ,2009,24040418.0
GNQ,2010,14228555.0
GNQ,2011,11092660.0
GNQ,2012,11909466.0
GNQ,2013,14042168.0
GNQ,2014,134922430.0
GNQ,2015,151041940.0
GNQ,2016,162096020.0
GNQ,2017,168830450.0
GNQ,2018,179071540.0
GNQ,2019,188721490.0
GNQ,2020,199484220.0
GNQ,2021,192153230.0
GNQ,2022,194029840.0
GNQ,2023,203780290.0
ERI,1993,173513390.0
ERI,1994,141867300.0
ERI,1995,152276110.0
ERI,1996,165954420.0
ERI,1997,212402180.0
ERI,1998,473972960.0
ERI,1999,476280640.0
ERI,2000,336466900.0
ERI,2001,317253950.0
ERI,2002,263676540.0
ERI,2003,203850850.0
ERI,2004,119349816.0
ERI,2005,93688340.0
ERI,2006,92178136.0
ERI,2007,98048220.0
ERI,2008,94245016.0
ERI,2009,93861740.0
ERI,2010,91224950.0
ERI,2011,91340340.0
ERI,2012,92588570.0
ERI,2013,88609270.0
ERI,2014,96690820.0
ERI,2015,98632420.0
ERI,2016,97926776.0
ERI,2023,
EST,1918,63982628.0
EST,1919,55245576.0
EST,1920,50416012.0
EST,1921,63483268.0
EST,1922,61740470.0
EST,1923,60595260.0
EST,1924,57631810.0
EST,1925,62279376.0
EST,1926,66568990.0
EST,1927,69975140.0
EST,1928,69387250.0
EST,1929,69066560.0
EST,1930,67420550.0
EST,1931,64952920.0
EST,1932,63628560.0
EST,1933,60765990.0
EST,1934,82185420.0
EST,1935,81634776.0
EST,1936,87148100.0
EST,1937,92789210.0
EST,1938,103917390.0
EST,1939,114582660.0
EST,1940,138978660.0
EST,1991,47355556.0
EST,1992,127084840.0
EST,1993,122601250.0
EST,1994,77447400.0
EST,1995,100783140.0
EST,1996,113782370.0
EST,1997,112240450.0
EST,1998,113049920.0
EST,1999,127301864.0
EST,2000,136116320.0
EST,2001,146125280.0
EST,2002,172371420.0
EST,2003,237502940.0
EST,2004,274671300.0
EST,2005,279968350.0
EST,2006,330436220.0
EST,2007,437650370.0
EST,2008,492143520.0
EST,2009,445671000.0
EST,2010,418263740.0
EST,2011,452037900.0
EST,2012,514196640.0
EST,2013,517440600.0
EST,2014,586162050.0
EST,2015,558637500.0
EST,2016,621506400.0
EST,2017,699598700.0
EST,2018,780650400.0
EST,2019,855477900.0
EST,2020,944149700.0
EST,2021,977270850.0
EST,2022,1036547140.0
EST,2023,1192384600.0
SWZ,1968,2477416200.0
SWZ,1969,2877274400.0
SWZ,1970,2925656600.0
SWZ,1971,3073325800.0
SWZ,1972,3188721400.0
SWZ,1973,2896610300.0
SWZ,1974,5047122.0
SWZ,1975,5059494.0
SWZ,1976,7689856.5
SWZ,1977,13926932.0
SWZ,1978,20312776.0
SWZ,1979,26011394.0
SWZ,1980,26859412.0
SWZ,1981,29934526.0
SWZ,1982,30289206.0
SWZ,1983,25347876.0
SWZ,1984,19018352.0
SWZ,1985,16992466.0
SWZ,1986,16920928.0
SWZ,1987,16336792.0
SWZ,1988,17354974.0
SWZ,1989,18484462.0
SWZ,1990,22201668.0
SWZ,1991,23048362.0
SWZ,1992,32975522.0
SWZ,1993,35621544.0
SWZ,1994,39180310.0
SWZ,1995,41541256.0
SWZ,1996,39835484.0
SWZ,1997,41909696.0
SWZ,1998,43489424.0
SWZ,1999,48839130.0
SWZ,2000,66620012.0
SWZ,2001,46412080.0
SWZ,2002,44584520.0
SWZ,2003,53131576.0
SWZ,2004,61590050.0
SWZ,2005,69199040.0
SWZ,2006,74903470.0
SWZ,2007,81855470.0
SWZ,2008,88031240.0
SWZ,2009,92705100.0
SWZ,2010,104033370.0
SWZ,2011,109762424.0
SWZ,2012,103442040.0
SWZ,2013,101029940.0
SWZ,2014,102132620.0
SWZ,2015,95145250.0
SWZ,2016,98983990.0
SWZ,2017,106067490.0
SWZ,2018,106911360.0
SWZ,2019,108104370.0
SWZ,2020,104330900.0
SWZ,2021,101107250.0
SWZ,2022,94751600.0
SWZ,2023,95974130.0
ETH,1898,65999984.0
ETH,1899,65823004.0
ETH,1900,68436270.0
ETH,1901,67842696.0
ETH,1902,70801190.0
ETH,1903,66854870.0
ETH,1904,67619820.0
ETH,1905,68311610.0
ETH,1906,65188644.0
ETH,1907,66406330.0
ETH,1908,67290520.0
ETH,1909,75072080.0
ETH,1910,67269940.0
ETH,1911,70876504.0
ETH,1912,65926520.0
ETH,1913,74331064.0
ETH,1914,62538200.0
ETH,1915,69198770.0
ETH,1916,64894228.0
ETH,1917,61943210.0
ETH,1918,56315430.0
ETH,1919,40480890.0
ETH,1920,32237946.0
ETH,1921,38385276.0
ETH,1922,37395700.0
ETH,1923,36458600.0
ETH,1924,34936820.0
ETH,1925,35796610.0
ETH,1926,34481360.0
ETH,1927,35995120.0
ETH,1928,36985548.0
ETH,1929,38578120.0
ETH,1930,37093720.0
ETH,1931,39486624.0
ETH,1932,41963224.0
ETH,1933,40416464.0
ETH,1934,47898260.0
ETH,1935,45675516.0
ETH,1936,45102260.0
ETH,1941,51427252.0
ETH,1942,46609884.0
ETH,1943,43014892.0
ETH,1944,40230100.0
ETH,1945,42056716.0
ETH,1946,31349962.0
ETH,1947,23073450.0
ETH,1948,19489810.0
ETH,1949,26719436.0
ETH,1950,25922136.0
ETH,1951,43767104.0
ETH,1952,43991024.0
ETH,1953,66692124.0
ETH,1954,70272460.0
ETH,1955,81826504.0
ETH,1956,100182664.0
ETH,1957,112940380.0
ETH,1958,121587530.0
ETH,1959,99294060.0
ETH,1960,113581540.0
ETH,1961,138182500.0
ETH,1962,156242350.0
ETH,1963,161852830.0
ETH,1964,198744370.0
ETH,1965,243367230.0
ETH,1966,258121730.0
ETH,1967,265008060.0
ETH,1968,241540380.0
ETH,1969,233544780.0
ETH,1970,228560640.0
ETH,1971,231156500.0
ETH,1972,254047360.0
ETH,1973,273027360.0
ETH,1974,293422180.0
ETH,1975,383257000.0
ETH,1976,433803360.0
ETH,1977,491819970.0
ETH,1978,513138430.0
ETH,1979,995922400.0
ETH,1980,966950140.0
ETH,1981,976047800.0
ETH,1982,912552000.0
ETH,1983,850881000.0
ETH,1984,843423800.0
ETH,1985,695697700.0
ETH,1986,718518850.0
ETH,1987,731006340.0
ETH,1988,943229060.0
ETH,1989,1065853100.0
ETH,1990,1612280200.0
ETH,1991,725137540.0
ETH,1992,660490000.0
ETH,1993,333348060.0
ETH,1994,252595740.0
ETH,1995,234140580.0
ETH,1996,235526370.0
ETH,1997,265278860.0
ETH,1998,602111100.0
ETH,1999,796329860.0
ETH,2000,807218100.0
ETH,2001,714554750.0
ETH,2002,565822900.0
ETH,2003,467019970.0
ETH,2004,471853250.0
ETH,2005,444239680.0
ETH,2006,451729950.0
ETH,2007,473333760.0
ETH,2008,478845980.0
ETH,2009,451722140.0
ETH,2010,391744130.0
ETH,2011,361092220.0
ETH,2012,376894700.0
ETH,2013,411162080.0
ETH,2014,438868220.0
ETH,2015,475120540.0
ETH,2016,523035230.0
ETH,2017,612131260.0
ETH,2018,599630800.0
ETH,2019,707837700.0
ETH,2020,716600060.0
ETH,2021,768093400.0
ETH,2022,990341440.0
ETH,2023,1185464600.0
FLK,2023,
FRO,2023,
FJI,1970,3776401.5
FJI,1971,3869129.0
FJI,1972,4127930.2
FJI,1973,4277780.5
FJI,1974,4671042.0
FJI,1975,6036948.5
FJI,1976,8969221.0
FJI,1977,11513115.0
FJI,1978,14132686.0
FJI,1979,18559970.0
FJI,1980,20114592.0
FJI,1981,22963022.0
FJI,1982,27974394.0
FJI,1983,28507162.0
FJI,1984,27874328.0
FJI,1985,27120000.0
FJI,1986,30703598.0
FJI,1987,39788976.0
FJI,1988,48389370.0
FJI,1989,53745020.0
FJI,1990,57155772.0
FJI,1991,56968730.0
FJI,1992,54793308.0
FJI,1993,54140770.0
FJI,1994,59229910.0
FJI,1995,64588196.0
FJI,1996,63022970.0
FJI,1997,61052690.0
FJI,1998,51012084.0
FJI,1999,51532180.0
FJI,2000,51469028.0
FJI,2001,48931920.0
FJI,2002,46983330.0
FJI,2003,46234870.0
FJI,2004,55956456.0
FJI,2005,55984732.0
FJI,2006,61606100.0
FJI,2007,65600760.0
FJI,2008,70234920.0
FJI,2009,67667496.0
FJI,2010,68167890.0
FJI,2011,115950960.0
FJI,2012,70149540.0
FJI,2013,68124270.0
FJI,2014,65078360.0
FJI,2015,59809584.0
FJI,2016,63497724.0
FJI,2017,70473544.0
FJI,2018,72012024.0
FJI,2019,80863650.0
FJI,2020,77643430.0
FJI,2021,80995360.0
FJI,2022,82029330.0
FJI,2023,85440600.0
FIN,1917,53032764.0
FIN,1918,47470876.0
FIN,1919,105318230.0
FIN,1920,86307440.0
FIN,1921,117701860.0
FIN,1922,126002600.0
FIN,1923,157267460.0
FIN,1924,158284340.0
FIN,1925,183146500.0
FIN,1926,200453020.0
FIN,1927,209416220.0
FIN,1928,218037970.0
FIN,1929,234377630.0
FIN,1930,234332210.0
FIN,1931,221936770.0
FIN,1932,195510610.0
FIN,1933,193343260.0
FIN,1934,290840260.0
FIN,1935,325284900.0
FIN,1936,334971330.0
FIN,1937,346347140.0
FIN,1938,397023900.0
FIN,1939,952537400.0
FIN,1940,1259710000.0
FIN,1941,1324658700.0
FIN,1942,1307949000.0
FIN,1943,1224759400.0
FIN,1944,1410832100.0
FIN,1945,1640923100.0
FIN,1946,1344825900.0
FIN,1947,1061882800.0
FIN,1948,947933400.0
FIN,1949,972796000.0
FIN,1950,570852160.0
FIN,1951,512885630.0
FIN,1952,407410980.0
FIN,1953,260247550.0
FIN,1954,491634850.0
FIN,1955,563015100.0
FIN,1956,637780200.0
FIN,1957,554019400.0
FIN,1958,347495230.0
FIN,1959,564469570.0
FIN,1960,649490300.0
FIN,1961,796846400.0
FIN,1962,1067329600.0
FIN,1963,977933600.0
FIN,1964,993533440.0
FIN,1965,1064316400.0
FIN,1966,1052912830.0
FIN,1967,1031727300.0
FIN,1968,1059043100.0
FIN,1969,1027006460.0
FIN,1970,1050189300.0
FIN,1971,1115191200.0
FIN,1972,1244249700.0
FIN,1973,1347136000.0
FIN,1974,1351565700.0
FIN,1975,1520537900.0
FIN,1976,1574457200.0
FIN,1977,1551290400.0
FIN,1978,1552005100.0
FIN,1979,1763016800.0
FIN,1980,1927251500.0
FIN,1981,1900634800.0
FIN,1982,2149950700.0
FIN,1983,2243170600.0
FIN,1984,2150611500.0
FIN,1985,2273187600.0
FIN,1986,2709806300.0
FIN,1987,2884652000.0
FIN,1988,2970943200.0
FIN,1989,3094363400.0
FIN,1990,3085005000.0
FIN,1991,3537868800.0
FIN,1992,3569747200.0
FIN,1993,3328061200.0
FIN,1994,3361709000.0
FIN,1995,3508998400.0
FIN,1996,3306166500.0
FIN,1997,3246725000.0
FIN,1998,3045868300.0
FIN,1999,2883568600.0
FIN,2000,2649178400.0
FIN,2001,2589254400.0
FIN,2002,2880810000.0
FIN,2003,3211040500.0
FIN,2004,3714539500.0
FIN,2005,3639308000.0
FIN,2006,3846052000.0
FIN,2007,4084422400.0
FIN,2008,4485329400.0
FIN,2009,4439907000.0
FIN,2010,4385881000.0
FIN,2011,4600566300.0
FIN,2012,4281014300.0
FIN,2013,4452785700.0
FIN,2014,4063395000.0
FIN,2015,3775418000.0
FIN,2016,3810171100.0
FIN,2017,4197066000.0
FIN,2018,4589117400.0
FIN,2019,5041422000.0
FIN,2020,5201782300.0
FIN,2021,5308178000.0
FIN,2022,5622508500.0
FIN,2023,6909018000.0
FRA,1816,839174600.0
FRA,1817,690245800.0
FRA,1818,699272770.0
FRA,1819,757990100.0
FRA,1820,829082900.0
FRA,1821,864544260.0
FRA,1822,898606900.0
FRA,1823,1130226400.0
FRA,1824,1155919200.0
FRA,1825,1109224200.0
FRA,1826,1237836900.0
FRA,1827,1191688400.0
FRA,1828,1292753500.0
FRA,1829,1377689300.0
FRA,1830,1378046800.0
FRA,1831,1854645800.0
FRA,1832,1916892800.0
FRA,1833,1902639600.0
FRA,1834,1544512300.0
FRA,1835,1574925800.0
FRA,1836,1424224500.0
FRA,1837,1524940700.0
FRA,1838,1535721500.0
FRA,1839,1713754500.0
FRA,1840,2247166200.0
FRA,1841,2426724900.0
FRA,1842,2553223000.0
FRA,1843,2665670100.0
FRA,1844,2634230800.0
FRA,1845,2706758400.0
FRA,1846,2794572000.0
FRA,1847,2729222400.0
FRA,1848,2551396900.0
FRA,1849,2408552200.0
FRA,1850,2313096000.0
FRA,1851,2493465600.0
FRA,1852,2666616300.0
FRA,1853,2565083600.0
FRA,1854,3141666800.0
FRA,1855,4393370000.0
FRA,1856,3309898200.0
FRA,1857,2918787600.0
FRA,1858,3012536000.0
FRA,1859,3387618000.0
FRA,1860,3445188600.0
FRA,1861,3245494500.0
FRA,1862,2499192800.0
FRA,1863,2731238100.0
FRA,1864,3537348900.0
FRA,1865,2054273700.0
FRA,1866,1928965500.0
FRA,1867,2493489400.0
FRA,1868,2813984300.0
FRA,1869,2769153800.0
FRA,1870,4149808000.0
FRA,1871,3020468500.0
FRA,1872,2863020000.0
FRA,1873,3014391800.0
FRA,1874,2820248800.0
FRA,1875,3000972000.0
FRA,1876,3418614000.0
FRA,1877,3215061200.0
FRA,1878,3582595000.0
FRA,1879,3596547600.0
FRA,1880,3461576000.0
FRA,1881,3862881000.0
FRA,1882,4156209400.0
FRA,1883,4314874000.0
FRA,1884,3048334000.0
FRA,1885,3353662700.0
FRA,1886,3953865700.0
FRA,1887,3830763500.0
FRA,1888,4103520500.0
FRA,1889,4501968400.0
FRA,1890,4694621000.0
FRA,1891,4533897000.0
FRA,1892,4456978000.0
FRA,1893,4366664000.0
FRA,1894,4694201000.0
FRA,1895,4881264600.0
FRA,1896,5081014300.0
FRA,1897,5076999700.0
FRA,1898,5129188000.0
FRA,1899,5261932500.0
FRA,1900,4747164700.0
FRA,1901,5159418000.0
FRA,1902,5321563000.0
FRA,1903,5057082400.0
FRA,1904,5279102000.0
FRA,1905,5445240000.0
FRA,1906,5229006000.0
FRA,1907,5466217500.0
FRA,1908,5621158400.0
FRA,1909,6092038700.0
FRA,1910,6026197500.0
FRA,1911,6736411000.0
FRA,1912,6845181000.0
FRA,1913,8287688700.0
FRA,1914,17978765000.0
FRA,1915,51613196000.0
FRA,1916,65942016000.0
FRA,1917,73102310000.0
FRA,1918,80866755000.0
FRA,1919,6208912400.0
FRA,1920,2867794200.0
FRA,1921,3966178600.0
FRA,1922,4895863300.0
FRA,1923,4697944600.0
FRA,1924,4117863200.0
FRA,1925,4322160600.0
FRA,1926,4704155000.0
FRA,1927,5443920400.0
FRA,1928,5778914000.0
FRA,1929,6154161700.0
FRA,1930,6581526000.0
FRA,1931,7463652000.0
FRA,1932,8548328000.0
FRA,1933,9071846000.0
FRA,1934,12405450000.0
FRA,1935,13967192000.0
FRA,1936,14592859000.0
FRA,1937,14209014000.0
FRA,1938,15727533000.0
FRA,1939,12346769000.0
FRA,1940,59765220000.0
FRA,1941,11184017000.0
FRA,1942,13294545000.0
FRA,1944,16036403000.0
FRA,1945,18695240000.0
FRA,1946,16854320000.0
FRA,1947,15423128000.0
FRA,1948,12570395000.0
FRA,1949,16144764000.0
FRA,1950,14649118000.0
FRA,1951,18489360000.0
FRA,1952,7134031400.0
FRA,1953,22232300000.0
FRA,1954,4450713600.0
FRA,1955,19534494000.0
FRA,1956,9513588000.0
FRA,1957,4124167400.0
FRA,1958,12638512000.0
FRA,1959,24059214000.0
FRA,1960,26928070000.0
FRA,1961,30386014000.0
FRA,1962,33671098000.0
FRA,1963,34148035000.0
FRA,1964,35163850000.0
FRA,1965,36728525000.0
FRA,1966,37945766000.0
FRA,1967,41023468000.0
FRA,1968,41176990000.0
FRA,1969,38098764000.0
FRA,1970,38241950000.0
FRA,1971,38205300000.0
FRA,1972,41853260000.0
FRA,1973,42356396000.0
FRA,1974,43936354000.0
FRA,1975,49719040000.0
FRA,1976,48843764000.0
FRA,1977,48884285000.0
FRA,1978,54913753000.0
FRA,1979,59351953000.0
FRA,1980,61773332000.0
FRA,1981,59185740000.0
FRA,1982,59708070000.0
FRA,1983,55323280000.0
FRA,1984,55797887000.0
FRA,1985,54989517000.0
FRA,1986,62314795000.0
FRA,1987,65257160000.0
FRA,1988,65325494000.0
FRA,1989,64899273000.0
FRA,1990,63832834000.0
FRA,1991,57950870000.0
FRA,1992,67392140000.0
FRA,1993,65471170000.0
FRA,1994,67966510000.0
FRA,1995,69696365000.0
FRA,1996,66657500000.0
FRA,1997,64466317000.0
FRA,1998,60314340000.0
FRA,1999,44683227000.0
FRA,2000,48637290000.0
FRA,2001,47429540000.0
FRA,2002,56290038000.0
FRA,2003,65095356000.0
FRA,2004,70386794000.0
FRA,2005,66501423000.0
FRA,2006,69159210000.0
FRA,2007,72867970000.0
FRA,2008,70768860000.0
FRA,2009,66679624000.0
FRA,2010,63650644000.0
FRA,2011,60971800000.0
FRA,2012,57601960000.0
FRA,2013,60704170000.0
FRA,2014,58018136000.0
FRA,2015,55311670000.0
FRA,2016,55656590000.0
FRA,2017,61904613000.0
FRA,2018,63459860000.0
FRA,2019,67149984000.0
FRA,2020,67938804000.0
FRA,2021,68607810000.0
FRA,2022,66806510000.0
FRA,2023,74182330000.0
GUF,2023,
PYF,2023,
GAB,1960,5549689.5
GAB,1961,7827935.0
GAB,1962,10065552.0
GAB,1963,14543957.0
GAB,1964,16517937.0
GAB,1965,21077768.0
GAB,1966,21018162.0
GAB,1967,22805576.0
GAB,1968,23047926.0
GAB,1969,29958372.0
GAB,1970,32226772.0
GAB,1971,40933356.0
GAB,1972,44484560.0
GAB,1973,53297264.0
GAB,1974,50518212.0
GAB,1975,58938868.0
GAB,1976,64536270.0
GAB,1977,82888136.0
GAB,1978,106274860.0
GAB,1979,156184660.0
GAB,1980,171699870.0
GAB,1981,181415710.0
GAB,1982,184650100.0
GAB,1983,175992180.0
GAB,1984,184974500.0
GAB,1985,235040690.0
GAB,1986,296018200.0
GAB,1987,283637060.0
GAB,1988,299152770.0
GAB,1989,266387520.0
GAB,1990,234286500.0
GAB,1991,221695820.0
GAB,1992,224659660.0
GAB,1993,192003550.0
GAB,1994,177193580.0
GAB,1995,171935570.0
GAB,1996,178069470.0
GAB,1997,184117900.0
GAB,1998,193358830.0
GAB,1999,174905820.0
GAB,2000,143061280.0
GAB,2001,92329576.0
GAB,2002,41438730.0
GAB,2003,35531750.0
GAB,2004,41073856.0
GAB,2005,76531300.0
GAB,2006,110690460.0
GAB,2007,148135170.0
GAB,2008,159449600.0
GAB,2009,182860540.0
GAB,2010,261484400.0
GAB,2011,293119040.0
GAB,2012,282484220.0
GAB,2013,286757380.0
GAB,2014,248822700.0
GAB,2015,228396380.0
GAB,2016,248440350.0
GAB,2017,313878720.0
GAB,2018,326505920.0
GAB,2019,337887840.0
GAB,2020,335763000.0
GAB,2021,342109920.0
GAB,2022,340639360.0
GAB,2023,339300830.0
GMB,1965,14152549.0
GMB,1966,13450036.0
GMB,1967,13118555.0
GMB,1968,11410107.0
GMB,1969,11202921.0
GMB,1970,11129905.0
GMB,1971,10871204.0
GMB,1972,10033404.0
GMB,1973,9477025.0
GMB,1974,8092174.5
GMB,1975,7457202.0
GMB,1976,6745695.5
GMB,1977,6522938.5
GMB,1978,5837435.0
GMB,1979,5415391.5
GMB,1980,4908478.0
GMB,1981,4536000.0
GMB,1982,4478477.5
GMB,1983,4081839.5
GMB,1984,3021164.2
GMB,1985,3007644.0
GMB,1986,2621078.8
GMB,1987,2516462.8
GMB,1988,3474632.5
GMB,1989,3131976.2
GMB,1990,4493321.5
GMB,1991,5648956.0
GMB,1992,6168487.0
GMB,1993,5686118.5
GMB,1994,8563275.0
GMB,1995,10562314.0
GMB,1996,11505981.0
GMB,1997,12621164.0
GMB,1998,11489844.0
GMB,1999,10182508.0
GMB,2000,5869340.5
GMB,2001,4433255.0
GMB,2002,4026059.2
GMB,2003,3253692.5
GMB,2004,3119225.2
GMB,2005,3426677.5
GMB,2006,4080928.8
GMB,2007,7170382.5
GMB,2008,14023950.0
GMB,2009,9465237.0
GMB,2010,8645911.0
GMB,2011,8604247.0
GMB,2012,10249742.0
GMB,2013,12839430.0
GMB,2014,15465775.0
GMB,2015,16818070.0
GMB,2016,16018883.0
GMB,2018,16521797.0
GMB,2019,18976578.0
GMB,2020,18621650.0
GMB,2021,18368680.0
GMB,2022,18102220.0
GMB,2023,18067900.0
GEO,1991,4714243.0
GEO,1992,992836100.0
GEO,1993,958953200.0
GEO,1994,148620400.0
GEO,1995,155177230.0
GEO,1996,138689470.0
GEO,1997,128165760.0
GEO,1998,120429176.0
GEO,1999,119364696.0
GEO,2000,143425000.0
GEO,2001,213000140.0
GEO,2002,308143400.0
GEO,2003,346574080.0
GEO,2004,325950140.0
GEO,2005,336273730.0
GEO,2006,468128500.0
GEO,2007,781985860.0
GEO,2008,1042356000.0
GEO,2009,753642300.0
GEO,2010,570424260.0
GEO,2011,506874600.0
GEO,2012,477549340.0
GEO,2013,459294430.0
GEO,2014,443903230.0
GEO,2015,376353100.0
GEO,2016,359253760.0
GEO,2017,391233600.0
GEO,2018,391737730.0
GEO,2019,422246940.0
GEO,2020,413064300.0
GEO,2021,438878850.0
GEO,2022,455915740.0
GEO,2023,517796580.0
DEU,1816,291947900.0
DEU,1817,254105150.0
DEU,1818,254349250.0
DEU,1819,286611300.0
DEU,1820,313511580.0
DEU,1821,346457730.0
DEU,1822,319592480.0
DEU,1823,352394500.0
DEU,1824,358544480.0
DEU,1825,335819840.0
DEU,1826,351037280.0
DEU,1827,343512640.0
DEU,1828,357318900.0
DEU,1829,384798080.0
DEU,1830,352441200.0
DEU,1831,411693820.0
DEU,1832,426052380.0
DEU,1833,437594500.0
DEU,1834,406468220.0
DEU,1835,421113860.0
DEU,1836,386547100.0
DEU,1837,419067140.0
DEU,1838,414567550.0
DEU,1839,415030600.0
DEU,1840,459602460.0
DEU,1841,465133980.0
DEU,1842,477864770.0
DEU,1843,514659170.0
DEU,1844,523772100.0
DEU,1845,525521250.0
DEU,1846,506521380.0
DEU,1847,517357250.0
DEU,1848,446417380.0
DEU,1849,502330140.0
DEU,1850,506045950.0
DEU,1851,531609060.0
DEU,1852,549000800.0
DEU,1853,555872640.0
DEU,1854,547345600.0
DEU,1855,566044800.0
DEU,1856,561717400.0
DEU,1857,549032770.0
DEU,1858,591452600.0
DEU,1859,642191170.0
DEU,1860,669895940.0
DEU,1861,698784960.0
DEU,1862,715770240.0
DEU,1863,662955300.0
DEU,1864,859038600.0
DEU,1865,678764540.0
DEU,1866,656742140.0
DEU,1867,762037800.0
DEU,1868,947592450.0
DEU,1869,1073524540.0
DEU,1870,3035744000.0
DEU,1871,1703233700.0
DEU,1872,1649739100.0
DEU,1873,1822179500.0
DEU,1874,1842939100.0
DEU,1875,1994146300.0
DEU,1876,2244833300.0
DEU,1877,2139885300.0
DEU,1878,2362110700.0
DEU,1879,2305261600.0
DEU,1880,2023080100.0
DEU,1881,2171051800.0
DEU,1882,2264656600.0
DEU,1883,2282237400.0
DEU,1884,2494714600.0
DEU,1885,2419026400.0
DEU,1886,2937742300.0
DEU,1887,2958757000.0
DEU,1888,3694256600.0
DEU,1889,3634707500.0
DEU,1890,4197373400.0
DEU,1891,3819279600.0
DEU,1892,3993763000.0
DEU,1893,4274599700.0
DEU,1894,4257742600.0
DEU,1895,4696718300.0
DEU,1896,4657959000.0
DEU,1897,4918853000.0
DEU,1898,5060795000.0
DEU,1899,5023211000.0
DEU,1900,5424449500.0
DEU,1901,5413909000.0
DEU,1902,5531723300.0
DEU,1903,5452984000.0
DEU,1904,5680359000.0
DEU,1905,6243214000.0
DEU,1906,6069065700.0
DEU,1907,6320999000.0
DEU,1908,6806208500.0
DEU,1909,7462194000.0
DEU,1910,7664006700.0
DEU,1911,7829757400.0
DEU,1912,7750742000.0
DEU,1913,10211096000.0
DEU,1914,26559740000.0
DEU,1915,74790390000.0
DEU,1916,71741490000.0
DEU,1917,88767560000.0
DEU,1918,93707720000.0
DEU,1919,1003148200.0
DEU,1920,819642300.0
DEU,1921,964257000.0
DEU,1922,973834430.0
DEU,1923,3078395100.0
DEU,1924,2257543700.0
DEU,1925,2152656400.0
DEU,1926,2176110000.0
DEU,1927,2288878300.0
DEU,1928,2440051700.0
DEU,1929,2488555000.0
DEU,1930,2549110800.0
DEU,1931,2838222000.0
DEU,1932,3540246000.0
DEU,1933,6600855600.0
DEU,1934,13700252000.0
DEU,1935,25255217000.0
DEU,1936,37351350000.0
DEU,1937,55678435000.0
DEU,1938,77405290000.0
DEU,1939,119657595000.0
DEU,1940,215360100000.0
DEU,1941,289060000000.0
DEU,1942,317303950000.0
DEU,1943,354398700000.0
DEU,1944,397284600000.0
DEU,1945,95698210000.0
